Time	XP	YP	ZP	XP2	YP2	ZP2	XA	YA	ZA	Angle	AngleRate	FX1	FY1	FZ1	TX1	TY1	TZ1	FX2	FY2	FZ2	TX2	TY2	TZ2	StopTorque
1.15029999999988974e+00	7.42686739734869927e-03	8.18402431293422383e-02	6.01918661868468097e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.76675535704035248e-13	1.00000000000000000e+00	9.21235215621475864e-12	-2.21855765380763792e+00	-2.77571138199787839e+01	-1.99830847395851038e+02	1.22793741659006810e+03	-3.55110657052951137e+03	8.50271339762398952e+01	-3.40648077865806613e+02	-1.36270677202240790e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.06401775037147628e+00
1.15039999999988973e+00	7.42685994581991638e-03	8.18402431292896693e-02	6.01918665403441633e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73693415963234165e-13	1.00000000000000000e+00	9.21909323267790245e-12	-2.22133192035625626e+00	-2.77426832797790581e+01	-2.00535389688831515e+02	1.22895126682922501e+03	-3.55433983955424355e+03	8.54785012521143130e+01	-3.39836376286595737e+02	-1.35992323373877326e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.06721880243589773e+00
1.15049999999988972e+00	7.42685247827253037e-03	8.18402431292375721e-02	6.01918668894914299e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.70703802170542367e-13	1.00000000000000000e+00	9.22577445475233712e-12	-2.22410473296893674e+00	-2.77281438924349217e+01	-2.01238353320484748e+02	1.22995599770321041e+03	-3.55754834474562131e+03	8.59284903827932283e+01	-3.39018032917130938e+02	-1.35711500319515324e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.07039864075615698e+00
1.15059999999988971e+00	7.42684499498866280e-03	8.18402431291859189e-02	6.01918672342815930e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.67707960483310174e-13	1.00000000000000000e+00	9.23239709193728726e-12	-2.22687608077166344e+00	-2.77134957647584059e+01	-2.01939726784432196e+02	1.23095166198016318e+03	-3.56073222827670770e+03	8.63770902659998967e+01	-3.38193098254322024e+02	-1.35428226393172622e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.07355718251440546e+00
1.15069999999988970e+00	7.42683749625112910e-03	8.18402431291347376e-02	6.01918675747079135e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.64705816215432797e-13	1.00000000000000000e+00	9.23896159455055367e-12	-2.22964595290139345e+00	-2.76987390064693493e+01	-2.02639498715401714e+02	1.23193831209746236e+03	-3.56389163133452121e+03	8.68242899310792779e+01	-3.37361622708092739e+02	-1.35142519930887516e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.07669434632939809e+00
1.15079999999988969e+00	7.42682998234317493e-03	8.18402431290840282e-02	6.01918679107638743e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.61697458444927343e-13	1.00000000000000000e+00	9.24546841276271030e-12	-2.23241433850634330e+00	-2.76838737301740174e+01	-2.03337657885691442e+02	1.23291600013159405e+03	-3.56702669404027120e+03	8.72700785373865529e+01	-3.36523656592208681e+02	-1.34854399247836852e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.07981005229321458e+00
1.15089999999988968e+00	7.42682245354855941e-03	8.18402431290337629e-02	6.01918682424432361e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.58682265915739326e-13	1.00000000000000000e+00	9.25191814029418840e-12	-2.23518122674627762e+00	-2.76689000513426961e+01	-2.04034193205748920e+02	1.23388477783117901e+03	-3.57013755553845613e+03	8.77144453752298432e+01	-3.35679250131718902e+02	-1.34563882640670840e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.08290422194175795e+00
1.15099999999988967e+00	7.42681491015149964e-03	8.18402431289839555e-02	6.01918685697399258e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.55660920444482403e-13	1.00000000000000000e+00	9.25831003283382850e-12	-2.23794660679279112e+00	-2.76538180882875366e+01	-2.04729093722742846e+02	1.23484469659907586e+03	-3.57322435395115099e+03	8.81573798645713396e+01	-3.34828453457030378e+02	-1.34270988385253759e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.08597677827686545e+00
1.15109999999988966e+00	7.42680735243679557e-03	8.18402431289345922e-02	6.01918688926482259e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.52633525861547728e-13	1.00000000000000000e+00	9.26464623976199118e-12	-2.24071046782959282e+00	-2.76386279621417223e+01	-2.05422348619400736e+02	1.23579580749602428e+03	-3.57628722638590079e+03	8.85988715541311933e+01	-3.33971316603380558e+02	-1.33975734735751900e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.08902764574800592e+00
1.15119999999988964e+00	7.42679978068939983e-03	8.18402431288856869e-02	6.01918692111625520e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.49599783717419752e-13	1.00000000000000000e+00	9.27092562295211190e-12	-2.24347279905278363e+00	-2.76233297968365044e+01	-2.06113947215105668e+02	1.23673816125144504e+03	-3.57932630897384888e+03	8.90389101222718011e+01	-3.33107889513074326e+02	-1.33678139926239965e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.09205675024994875e+00
1.15129999999988963e+00	7.42679219519501443e-03	8.18402431288372256e-02	6.01918695252776526e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.46560006398024473e-13	1.00000000000000000e+00	9.27714935061815104e-12	-2.24623358967113607e+00	-2.76079237190804854e+01	-2.06803878961025362e+02	1.23767180825770174e+03	-3.58234173684449706e+03	8.94774853754501578e+01	-3.32238222032037413e+02	-1.33378222168309151e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.09506401912753959e+00
1.15139999999988962e+00	7.42678459623942466e-03	8.18402431287892085e-02	6.01918698349884651e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.43513770601344530e-13	1.00000000000000000e+00	9.28331801784566575e-12	-2.24899282890636920e+00	-2.75924098583368220e+01	-2.07492133448593336e+02	1.23859679859466132e+03	-3.58533364420549742e+03	8.99145872495319622e+01	-3.31362363915374203e+02	-1.33075999653576559e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.09804938116592177e+00
1.15149999999988961e+00	7.42677698410888765e-03	8.18402431287416354e-02	6.01918701402901823e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.40462874451132981e-13	1.00000000000000000e+00	9.28943261598770954e-12	-2.25175050599341997e+00	-2.75767883468033830e+01	-2.08178700395285205e+02	1.23951318198966374e+03	-3.58830216422545709e+03	9.03502058066307256e+01	-3.30480364815844780e+02	-1.32771490548832531e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.10101276660628389e+00
1.15159999999988960e+00	7.42676935908997971e-03	8.18402431286944787e-02	6.01918704411782524e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.37405749765916255e-13	1.00000000000000000e+00	9.29549335185907785e-12	-2.25450661018071852e+00	-2.75610593193888249e+01	-2.08863569657690164e+02	1.24042100787589402e+03	-3.59124742919915207e+03	9.07843312382658212e+01	-3.29592274297347728e+02	-1.32464713001128729e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.10395410710754471e+00
1.15169999999988959e+00	7.42676172146961022e-03	8.18402431286477799e-02	6.01918707376483786e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.34342489611613009e-13	1.00000000000000000e+00	9.30149993874308107e-12	-2.25726113073045287e+00	-2.75452229136929354e+01	-2.09546731219192452e+02	1.24132032533106258e+03	-3.59416957038041619e+03	9.12169538607432742e+01	-3.28698141818358465e+02	-1.32155685131283150e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.10687333579035285e+00
1.15179999999988958e+00	7.42675407153481348e-03	8.18402431286014975e-02	6.01918710296965087e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.31274344315059262e-13	1.00000000000000000e+00	9.30745241684767308e-12	-2.26001405691883850e+00	-2.75292792699847766e+01	-2.10228175198763324e+02	1.24221118314127989e+03	-3.59706871815925388e+03	9.16480641189425569e+01	-3.27798016746960229e+02	-1.31844425039287955e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.10977038718052601e+00
1.15189999999988957e+00	7.42674640957298460e-03	8.18402431285556592e-02	6.01918713173187792e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.28200951968170388e-13	1.00000000000000000e+00	9.31335288310772441e-12	-2.26276537803638345e+00	-2.75132285311804914e+01	-2.10907891842471599e+02	1.24309362976233297e+03	-3.59994500195317869e+03	9.20776525830291348e+01	-3.26891948349673953e+02	-1.31530950800073725e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.11264519725793587e+00
1.15199999999988956e+00	7.42673873587179623e-03	8.18402431285102372e-02	6.01918716005116372e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.25122219481420769e-13	1.00000000000000000e+00	9.31920081483243302e-12	-2.26551508338814855e+00	-2.74970708428223567e+01	-2.11585871528831035e+02	1.24396771333959123e+03	-3.60279855026355244e+03	9.25057099494255795e+01	-3.25979985794994036e+02	-1.31215280464695297e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.11549770341814014e+00
1.15209999999988955e+00	7.42673105071894879e-03	8.18402431284652454e-02	6.01918718792717411e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.22038836919689471e-13	1.00000000000000000e+00	9.32499691240542695e-12	-2.26826316229400948e+00	-2.74808063530577620e+01	-2.12262104766183711e+02	1.24483348171299667e+03	-3.60562949069875685e+03	9.29322270402867616e+01	-3.25062178154488095e+02	-1.30897432060488228e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.11832784448426192e+00
1.15219999999988953e+00	7.42672335440254516e-03	8.18402431284206699e-02	6.01918721535960266e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.18949194199007361e-13	1.00000000000000000e+00	9.33074089757698725e-12	-2.27100960408891561e+00	-2.74644352126174631e+01	-2.12936582187723843e+02	1.24569098239907271e+03	-3.60843794991263485e+03	9.33571948019550462e+01	-3.24138574395982118e+02	-1.30577423587978899e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.12113556070704656e+00
1.15229999999988952e+00	7.42671564721052169e-03	8.18402431283765247e-02	6.01918724234816072e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.15855668294726331e-13	1.00000000000000000e+00	9.33643388285970604e-12	-2.27375439812314495e+00	-2.74479575747947671e+01	-2.13609294558235547e+02	1.24654026261435456e+03	-3.61122405368168575e+03	9.37806043058896819e+01	-3.23209223388917394e+02	-1.30255273023504316e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.12392079374229592e+00
1.15239999999988951e+00	7.42670792943116165e-03	8.18402431283327958e-02	6.01918726889258959e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.12757237487322929e-13	1.00000000000000000e+00	9.34207660269366052e-12	-2.27649753376255859e+00	-2.74313735954239313e+01	-2.14280232767518669e+02	1.24738136928016752e+03	-3.61398792690747950e+03	9.42024467483107060e+01	-3.22274173903870292e+02	-1.29930998318059977e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.12668348666672524e+00
1.15249999999988950e+00	7.42670020135278997e-03	8.18402431282894832e-02	6.01918729499265170e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.09653860305732022e-13	1.00000000000000000e+00	9.34766851054629778e-12	-2.27923900038885385e+00	-2.74146834328592846e+01	-2.14949387833575770e+02	1.24821434900440318e+03	-3.61672969358231603e+03	9.46227134486488239e+01	-3.21333474607531286e+02	-1.29604617395944246e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.12942358397478304e+00
1.15259999999988949e+00	7.42669246326382870e-03	8.18402431282465870e-02	6.01918732064813611e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.06545778523000771e-13	1.00000000000000000e+00	9.35321110229585364e-12	-2.28197878739981208e+00	-2.73978872479538715e+01	-2.15616750899024055e+02	1.24903924809951263e+03	-3.61944947682622887e+03	9.50413958498897671e+01	-3.20387174065271836e+02	-1.29276148154884453e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.13214103156142487e+00
1.15269999999988948e+00	7.42668471545265829e-03	8.18402431282040932e-02	6.01918734585885629e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.03433742442041290e-13	1.00000000000000000e+00	9.35870416953298853e-12	-2.28471688420954910e+00	-2.73809852040392698e+01	-2.16282313231035118e+02	1.24985611257229903e+03	-3.62214739886778398e+03	9.54584855174665279e+01	-3.19435320737959501e+02	-1.28945608464966512e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.13483577672762892e+00
1.15279999999988947e+00	7.42667695820782570e-03	8.18402431281620157e-02	6.01918737062464793e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.00317061575936304e-13	1.00000000000000000e+00	9.36414755082859146e-12	-2.28745328024875816e+00	-2.73639774669033393e+01	-2.16946066222518766e+02	1.25066498815014029e+03	-3.62482358111573285e+03	9.58739741406025416e+01	-3.18477962987265414e+02	-1.28613016170900551e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.13750776816788957e+00
1.15289999999988946e+00	7.42666919181766971e-03	8.18402431281203546e-02	6.01918739494537003e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-9.71961390136248264e-14	1.00000000000000000e+00	9.36954225353391083e-12	-2.29018796496495547e+00	-2.73468642047700179e+01	-2.17608001388784146e+02	1.25146592024823644e+03	-3.62747814406617226e+03	9.62878535291633568e+01	-3.17515149065873288e+02	-1.28278389087164300e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.14015695598738431e+00
1.15299999999988945e+00	7.42666141657066792e-03	8.18402431280790821e-02	6.01918741882090824e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-9.40711053852948059e-14	1.00000000000000000e+00	9.37488879287400257e-12	-2.29292092782272094e+00	-2.73296455882786304e+01	-2.18268110370349632e+02	1.25225895401898151e+03	-3.63011120744432219e+03	9.67001156166129761e+01	-3.16546927129209735e+02	-1.27941745003210485e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.14278329166627590e+00
1.15309999999988944e+00	7.42665363275521462e-03	8.18402431280382259e-02	6.01918744225117042e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-9.09413317033121164e-14	1.00000000000000000e+00	9.38018712396999029e-12	-2.29565215830393754e+00	-2.73123217904625193e+01	-2.18926384928404445e+02	1.25304413430141722e+03	-3.63272289006741994e+03	9.71107524562914364e+01	-3.15573345221663544e+02	-1.27603101677484062e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.14538672809813957e+00
1.15319999999988942e+00	7.42664584065955147e-03	8.18402431279977582e-02	6.01918746523609105e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-8.78076268642555274e-14	1.00000000000000000e+00	9.38543823408162910e-12	-2.29838164590802885e+00	-2.72948929867281400e+01	-2.19582816944731917e+02	1.25382150565149141e+03	-3.63531330991981440e+03	9.75197562223241050e+01	-3.14594451282360524e+02	-1.27262476839944696e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.14796721954096159e+00
1.15329999999988941e+00	7.42663804057190624e-03	8.18402431279576792e-02	6.01918748777562351e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-8.46699085324344843e-14	1.00000000000000000e+00	9.39064176598501478e-12	-2.30110938015219446e+00	-2.72773593548356317e+01	-2.20237398424296316e+02	1.25459111235278624e+03	-3.63788258419665317e+03	9.79271192100148085e+01	-3.13610293147607138e+02	-1.26919888192075916e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.15052472163351327e+00
1.15339999999988940e+00	7.42663023278029855e-03	8.18402431279180026e-02	6.01918750986974893e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-8.15293828897415784e-14	1.00000000000000000e+00	9.39579837388196996e-12	-2.30383535057164313e+00	-2.72597210748763175e+01	-2.20890121490834190e+02	1.25535299839613231e+03	-3.64043082923483144e+03	9.83328338342250561e+01	-3.12620918543603409e+02	-1.26575353404920136e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.15305919140353375e+00
1.15349999999988939e+00	7.42662241757273411e-03	8.18402431278787146e-02	6.01918753151847286e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-7.83840746789923734e-14	1.00000000000000000e+00	9.40090877396607904e-12	-2.30655954671982322e+00	-2.72419783292530475e+01	-2.21540978389223483e+02	1.25610720750684141e+03	-3.64295816060326615e+03	9.87368926301370493e+01	-3.11626375093256001e+02	-1.26228890120561218e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.15557058723913975e+00
1.15359999999988938e+00	7.42661459523689949e-03	8.18402431278398290e-02	6.01918755272182415e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-7.52359394019023622e-14	1.00000000000000000e+00	9.40597349637535126e-12	-2.30928195816865323e+00	-2.72241313026603393e+01	-2.22189961480672082e+02	1.25685378310689885e+03	-3.64546469298747070e+03	9.91392882503108126e+01	-3.10626710304715743e+02	-1.25880515948395910e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.15805886891133403e+00
1.15369999999988937e+00	7.42660676606037018e-03	8.18402431278013320e-02	6.01918757347985056e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-7.20840286265590607e-14	1.00000000000000000e+00	9.41099232313268480e-12	-2.31200257450874735e+00	-2.72061801820624929e+01	-2.22837063247001652e+02	1.25759276837166090e+03	-3.64795054035473731e+03	9.95400134678800441e+01	-3.09621971584863786e+02	-1.25530248469344698e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.16052399753017976e+00
1.15379999999988936e+00	7.42659893033041640e-03	8.18402431277632098e-02	6.01918759379262869e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-6.89279435772028733e-14	1.00000000000000000e+00	9.41596534606180003e-12	-2.31472138534964111e+00	-2.71881251566732089e+01	-2.23482276287072523e+02	1.25832420619104323e+03	-3.65041581584105688e+03	9.99390611736639585e+01	-3.08612206227955255e+02	-1.25178105232162082e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.16296593559101469e+00
1.15389999999988935e+00	7.42659108833423898e-03	8.18402431277254760e-02	6.01918761366026067e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-6.57695622147573694e-14	1.00000000000000000e+00	9.42089386777444939e-12	-2.31743838032001470e+00	-2.71699664179362337e+01	-2.24125593314179696e+02	1.25904813917381080e+03	-3.65286063177209235e+03	1.00336424375353090e+02	-3.07597461416592409e+02	-1.24824103752983007e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.16538464693147703e+00
1.15399999999988934e+00	7.42658324035855300e-03	8.18402431276881170e-02	6.01918763308286309e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-6.26084451926070102e-14	1.00000000000000000e+00	9.42577863647630893e-12	-2.32015354906791327e+00	-2.71517041595048845e+01	-2.24767007162129858e+02	1.25976460967647768e+03	-3.65528509973987047e+03	1.00732096199132059e+02	-3.06577784226761082e+02	-1.24468261517401231e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.16778009673252803e+00
1.15409999999988933e+00	7.42657538668999029e-03	8.18402431276511466e-02	6.01918765206058803e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-5.94437029609383526e-14	1.00000000000000000e+00	9.43061828708793832e-12	-2.32286688126096630e+00	-2.71333385772198454e+01	-2.25406510774775484e+02	1.26047365977380377e+03	-3.65768933051553631e+03	1.01126069887292203e+02	-3.05553221619765964e+02	-1.24110595977177681e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.17015225153425551e+00
1.15419999999988931e+00	7.42656752761468308e-03	8.18402431276145370e-02	6.01918767059359983e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-5.62761956616199113e-14	1.00000000000000000e+00	9.43541375816583878e-12	-2.32557836658660300e+00	-2.71148698690917627e+01	-2.26044097216895466e+02	1.26117533129198500e+03	-3.66007343415926289e+03	1.01518338799619357e+02	-3.04523820449725179e+02	-1.23751124552915314e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.17250107920262048e+00
1.15429999999988930e+00	7.42655966341856932e-03	8.18402431275783160e-02	6.01918768868209275e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-5.31057811676367126e-14	1.00000000000000000e+00	9.44016573182568571e-12	-2.32828799475226944e+00	-2.70962982352784785e+01	-2.26679759660626928e+02	1.26186966577246721e+03	-3.66243751989794828e+03	1.01908896410261235e+02	-3.03489627452760317e+02	-1.23389864629725565e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.17482654895747984e+00
1.15439999999988929e+00	7.42655179438718449e-03	8.18402431275424697e-02	6.01918770632628108e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-4.99329711933920371e-14	1.00000000000000000e+00	9.44487448433667725e-12	-2.33099575548564042e+00	-2.70776238780667171e+01	-2.27313491397276152e+02	1.26255670451472315e+03	-3.66478169626669478e+03	1.02297736310389865e+02	-3.02450689257194711e+02	-1.23026833561196185e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.17712863132591861e+00
1.15449999999988928e+00	7.42654392080563386e-03	8.18402431275069980e-02	6.01918772352640463e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-4.67567247053777158e-14	1.00000000000000000e+00	9.44954068114863961e-12	-2.33370163853482904e+00	-2.70588470018506122e+01	-2.27945285828170654e+02	1.26323648855267083e+03	-3.66710607102950553e+03	1.02684852205951671e+02	-3.01407052376165950e+02	-1.22662048666128968e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.17940729818107437e+00
1.15459999999988927e+00	7.42653604295871739e-03	8.18402431274718872e-02	6.01918774028272652e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-4.35784394305999767e-14	1.00000000000000000e+00	9.45416478727398998e-12	-2.33640563366859721e+00	-2.70399678131128773e+01	-2.28575136465894616e+02	1.26390905865561581e+03	-3.66941075118719982e+03	1.03070237916749278e+02	-3.00358763206989579e+02	-1.22295527228197287e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.18166252270911087e+00
1.15469999999988926e+00	7.42652816113073544e-03	8.18402431274371511e-02	6.01918775659552763e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-4.03978837123877377e-14	1.00000000000000000e+00	9.45874602258605714e-12	-2.33910773067656175e+00	-2.70209865204042075e+01	-2.29203036935767955e+02	1.26457445534230555e+03	-3.67169584302238400e+03	1.03453887377018646e+02	-2.99305868033777983e+02	-1.21927286496786436e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.18389427940546565e+00
