Time	Body	XP	YP	ZP	FX	FY	FZ	Body	XP	YP	ZP	FX	FY	FZ	Body	XP	YP	ZP	FX	FY	FZ
1.95599999999994778e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.95699999999994767e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.95799999999994756e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.95899999999994745e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.95999999999994734e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96099999999994723e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96199999999994712e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96299999999994701e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96399999999994690e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96499999999994679e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96599999999994668e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96699999999994657e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96799999999994646e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96899999999994635e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.96999999999994624e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97099999999994613e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97199999999994602e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97299999999994591e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97399999999994580e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97499999999994569e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97599999999994558e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97699999999994547e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97799999999994536e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97899999999994525e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.97999999999994514e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98099999999994503e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98199999999994492e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98299999999994481e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98399999999994470e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98499999999994459e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98599999999994448e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98699999999994437e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98799999999994426e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98899999999994415e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.98999999999994404e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99099999999994393e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99199999999994382e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99299999999994371e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99399999999994360e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99499999999994349e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99599999999994338e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99699999999994326e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99799999999994315e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99899999999994304e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
1.99999999999994293e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
2.00099999999994282e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
2.00199999999994271e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
2.00299999999994260e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
2.00399999999994249e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
2.00499999999994238e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
2.00599999999994227e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613178e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
2.00699999999994216e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613282e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
2.00799999999994205e-01	BoneTrunk	-6.23002651921458761e-04	6.64243251755079339e-02	7.69482254845097025e-01	0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	1.37755382006613213e-02	1.34139686759182086e-01	5.97147816421400801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00	BoneTrunk	9.98946278990831688e-03	9.79313925584507500e-02	7.13293671471527890e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00
