Time	Body	XP	YP	ZP	FX	FY	FZ	Body	XP	YP	ZP	FX	FY	FZ	Body	XP	YP	ZP	FX	FY	FZ
1.15999999999988868e+00	BoneTrunk	-1.65748596262397449e-02	4.77847382915743621e-02	7.38509952880544329e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55361130167814196e-02	1.23860143076494969e-01	6.11578131727672614e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42491959587537886e-03	1.03057203806536268e-01	6.01916750060049299e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16009999999988866e+00	BoneTrunk	-1.65748596262353109e-02	4.77847382915731894e-02	7.38509952880549880e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55401886010455767e-02	1.23860143076496371e-01	6.11562041947699364e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42491987285558153e-03	1.03058103021745909e-01	6.01916750377661014e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16019999999988865e+00	BoneTrunk	-1.65748596262308492e-02	4.77847382915720653e-02	7.38509952880555431e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55442715725714459e-02	1.23860143076497717e-01	6.11545894332079065e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492015367829383e-03	1.03059005466985557e-01	6.01916750699537539e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16029999999988864e+00	BoneTrunk	-1.65748596262263806e-02	4.77847382915709759e-02	7.38509952880560538e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55483618478757860e-02	1.23860143076499021e-01	6.11529688908120095e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492043779764688e-03	1.03059911140888888e-01	6.01916751024958563e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16039999999988863e+00	BoneTrunk	-1.65748596262219050e-02	4.77847382915699143e-02	7.38509952880565868e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55524593433600383e-02	1.23860143076500298e-01	6.11513425703434699e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492072477708709e-03	1.03060820042075368e-01	6.01916751353346546e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16049999999988862e+00	BoneTrunk	-1.65748596262174155e-02	4.77847382915688804e-02	7.38509952880571197e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55565639752892604e-02	1.23860143076501547e-01	6.11497104745910902e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492101426721340e-03	1.03061732169151765e-01	6.01916751684237972e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16059999999988861e+00	BoneTrunk	-1.65748596262129191e-02	4.77847382915678742e-02	7.38509952880576193e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55606756597754028e-02	1.23860143076502768e-01	6.11480726063690305e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492130598831901e-03	1.03062647520713729e-01	6.01916752017261025e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16069999999988860e+00	BoneTrunk	-1.65748596262083950e-02	4.77847382915668820e-02	7.38509952880581189e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55647943127644589e-02	1.23860143076503962e-01	6.11464289685150653e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492159971672172e-03	1.03063566095346892e-01	6.01916752352116835e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16079999999988859e+00	BoneTrunk	-1.65748596262038639e-02	4.77847382915659175e-02	7.38509952880586296e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55689198500260143e-02	1.23860143076505141e-01	6.11447795638891844e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492189527330093e-03	1.03064487891627837e-01	6.01916752688565149e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16089999999988858e+00	BoneTrunk	-1.65748596261993328e-02	4.77847382915649668e-02	7.38509952880591292e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55730521871452188e-02	1.23860143076506307e-01	6.11431243953724946e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492219251460195e-03	1.03065412908124696e-01	6.01916753026412565e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16099999999988857e+00	BoneTrunk	-1.65748596261947739e-02	4.77847382915640301e-02	7.38509952880596066e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55771912395166040e-02	1.23860143076507459e-01	6.11414634658663747e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492249132592486e-03	1.03066341143397897e-01	6.01916753365502988e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16109999999988855e+00	BoneTrunk	-1.65748596261902081e-02	4.77847382915631141e-02	7.38509952880600951e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55813369223391357e-02	1.23860143076508597e-01	6.11397967782917551e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492279161527380e-03	1.03067272596000598e-01	6.01916753705710517e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16119999999988854e+00	BoneTrunk	-1.65748596261856285e-02	4.77847382915621982e-02	7.38509952880605725e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55854891506126542e-02	1.23860143076509721e-01	6.11381243355886062e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492309330898548e-03	1.03068207264478920e-01	6.01916754046932789e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16129999999988853e+00	BoneTrunk	-1.65748596261810349e-02	4.77847382915613100e-02	7.38509952880610498e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55896478391350571e-02	1.23860143076510831e-01	6.11364461407155613e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492339634813481e-03	1.03069145147372448e-01	6.01916754389086983e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16139999999988852e+00	BoneTrunk	-1.65748596261764136e-02	4.77847382915604219e-02	7.38509952880615383e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55938129025001970e-02	1.23860143076511942e-01	6.11347621966495280e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492370068527363e-03	1.03070086243214287e-01	6.01916754732105375e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16149999999988851e+00	BoneTrunk	-1.65748596261717923e-02	4.77847382915595476e-02	7.38509952880620157e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.55979842550966394e-02	1.23860143076513024e-01	6.11330725063855662e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492400628248783e-03	1.03071030550531295e-01	6.01916755075932786e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16159999999988850e+00	BoneTrunk	-1.65748596261671433e-02	4.77847382915586941e-02	7.38509952880624931e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56021618111065591e-02	1.23860143076514120e-01	6.11313770729365769e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492431310931567e-03	1.03071978067844336e-01	6.01916755420523475e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16169999999988849e+00	BoneTrunk	-1.65748596261624942e-02	4.77847382915578406e-02	7.38509952880629816e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56063454845051508e-02	1.23860143076515189e-01	6.11296758993332801e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492462114124896e-03	1.03072928793668250e-01	6.01916755765839917e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16179999999988848e+00	BoneTrunk	-1.65748596261578243e-02	4.77847382915569940e-02	7.38509952880634368e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56105351890604832e-02	1.23860143076516244e-01	6.11279689886240485e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492493035859513e-03	1.03073882726511995e-01	6.01916756111850471e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16189999999988847e+00	BoneTrunk	-1.65748596261531406e-02	4.77847382915561683e-02	7.38509952880638920e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56147308383332284e-02	1.23860143076517312e-01	6.11262563438749185e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492524074543636e-03	1.03074839864878781e-01	6.01916756458528601e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16199999999988846e+00	BoneTrunk	-1.65748596261484429e-02	4.77847382915553495e-02	7.38509952880643583e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56189323456770990e-02	1.23860143076518353e-01	6.11245379681695455e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492555228900508e-03	1.03075800207266019e-01	6.01916756805852327e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16209999999988844e+00	BoneTrunk	-1.65748596261437314e-02	4.77847382915545377e-02	7.38509952880648135e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56231396242389453e-02	1.23860143076519380e-01	6.11228138646091379e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492586497890683e-03	1.03076763752165429e-01	6.01916757153801996e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16219999999988843e+00	BoneTrunk	-1.65748596261390060e-02	4.77847382915537328e-02	7.38509952880652687e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56273525869592550e-02	1.23860143076520407e-01	6.11210840363125230e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492617880660677e-03	1.03077730498062986e-01	6.01916757502361177e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16229999999988842e+00	BoneTrunk	-1.65748596261342529e-02	4.77847382915529417e-02	7.38509952880657350e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56315711465728191e-02	1.23860143076521434e-01	6.11193484864161252e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492649376534641e-03	1.03078700443439114e-01	6.01916757851514994e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16239999999988841e+00	BoneTrunk	-1.65748596261294998e-02	4.77847382915521646e-02	7.38509952880661902e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56357952156091623e-02	1.23860143076522433e-01	6.11176072180740215e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492680984946363e-03	1.03079673586768505e-01	6.01916758201250568e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16249999999988840e+00	BoneTrunk	-1.65748596261247189e-02	4.77847382915514013e-02	7.38509952880666454e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56400247063933895e-02	1.23860143076523432e-01	6.11158602344580082e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492712705436486e-03	1.03080649926520274e-01	6.01916758551556574e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16259999999988839e+00	BoneTrunk	-1.65748596261199449e-02	4.77847382915506380e-02	7.38509952880671117e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56442595310468657e-02	1.23860143076524418e-01	6.11141075387575117e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492744537619209e-03	1.03081629461157856e-01	6.01916758902421911e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16269999999988838e+00	BoneTrunk	-1.65748596261151432e-02	4.77847382915498817e-02	7.38509952880675669e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56484996014879796e-02	1.23860143076525403e-01	6.11123491341797886e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492776481175343e-03	1.03082612189139111e-01	6.01916759253837030e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16279999999988837e+00	BoneTrunk	-1.65748596261103276e-02	4.77847382915491392e-02	7.38509952880679998e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56527448294329757e-02	1.23860143076526361e-01	6.11105850239499038e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492808535823168e-03	1.03083598108916222e-01	6.01916759605792717e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16289999999988836e+00	BoneTrunk	-1.65748596261054981e-02	4.77847382915484106e-02	7.38509952880684439e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56569951263968918e-02	1.23860143076527318e-01	6.11088152113107963e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492840701343415e-03	1.03084587218935805e-01	6.01916759958280201e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16299999999988835e+00	BoneTrunk	-1.65748596261006548e-02	4.77847382915476820e-02	7.38509952880688769e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56612504036943839e-02	1.23860143076528276e-01	6.11070396995233578e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492872977534857e-03	1.03085579517638790e-01	6.01916760311291599e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16309999999988833e+00	BoneTrunk	-1.65748596260957975e-02	4.77847382915469743e-02	7.38509952880693099e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56655105724405735e-02	1.23860143076529219e-01	6.11052584918664099e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492905364221245e-03	1.03086575003460537e-01	6.01916760664818584e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16319999999988832e+00	BoneTrunk	-1.65748596260909126e-02	4.77847382915462665e-02	7.38509952880697540e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56697755435520325e-02	1.23860143076530163e-01	6.11034715916369153e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492937861252700e-03	1.03087573674830707e-01	6.01916761018854163e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16329999999988831e+00	BoneTrunk	-1.65748596260860276e-02	4.77847382915455726e-02	7.38509952880701759e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56740452277476783e-02	1.23860143076531079e-01	6.11016790021499001e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42492970468487667e-03	1.03088575530173324e-01	6.01916761373390341e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16339999999988830e+00	BoneTrunk	-1.65748596260811218e-02	4.77847382915448857e-02	7.38509952880706200e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56783195355496829e-02	1.23860143076531995e-01	6.10998807267385868e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493003185797085e-03	1.03089580567906763e-01	6.01916761728420346e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16349999999988829e+00	BoneTrunk	-1.65748596260762021e-02	4.77847382915442126e-02	7.38509952880710530e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56825983772845140e-02	1.23860143076532911e-01	6.10980767687544724e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493036013068541e-03	1.03090588786443726e-01	6.01916762083936963e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16359999999988828e+00	BoneTrunk	-1.65748596260712824e-02	4.77847382915435465e-02	7.38509952880714859e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56868816630838573e-02	1.23860143076533799e-01	6.10962671315673278e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493068950193791e-03	1.03091600184191279e-01	6.01916762439933084e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16369999999988827e+00	BoneTrunk	-1.65748596260663350e-02	4.77847382915428873e-02	7.38509952880719300e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56911693028854288e-02	1.23860143076534701e-01	6.10944518185653318e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493101997061811e-03	1.03092614759550741e-01	6.01916762796401827e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16379999999988826e+00	BoneTrunk	-1.65748596260613737e-02	4.77847382915422420e-02	7.38509952880723630e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56954612064342514e-02	1.23860143076535575e-01	6.10926308331551149e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493135153575456e-03	1.03093632510917771e-01	6.01916763153336420e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16389999999988825e+00	BoneTrunk	-1.65748596260563985e-02	4.77847382915416036e-02	7.38509952880727738e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.56997572832833765e-02	1.23860143076536464e-01	6.10908041787617928e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493168419640359e-03	1.03094653436682310e-01	6.01916763510729758e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16399999999988824e+00	BoneTrunk	-1.65748596260513956e-02	4.77847382915409791e-02	7.38509952880731957e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57040574427949597e-02	1.23860143076537324e-01	6.10889718588291109e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493201795159374e-03	1.03095677535228580e-01	6.01916763868575400e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16409999999988822e+00	BoneTrunk	-1.65748596260463996e-02	4.77847382915403615e-02	7.38509952880736065e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57083615941412807e-02	1.23860143076538171e-01	6.10871338768194438e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493235280040909e-03	1.03096704804935158e-01	6.01916764226866574e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16419999999988821e+00	BoneTrunk	-1.65748596260413897e-02	4.77847382915397509e-02	7.38509952880740173e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57126696463056800e-02	1.23860143076539031e-01	6.10852902362138850e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493268874190593e-03	1.03097735244174732e-01	6.01916764585596509e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16429999999988820e+00	BoneTrunk	-1.65748596260363520e-02	4.77847382915391541e-02	7.38509952880744391e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57169815080835790e-02	1.23860143076539864e-01	6.10834409405123235e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493302577515446e-03	1.03098768851314387e-01	6.01916764944758320e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16439999999988819e+00	BoneTrunk	-1.65748596260313005e-02	4.77847382915385643e-02	7.38509952880748388e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57212970880835137e-02	1.23860143076540696e-01	6.10815859932335115e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493336389925263e-03	1.03099805624715352e-01	6.01916765304345458e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16449999999988818e+00	BoneTrunk	-1.65748596260262351e-02	4.77847382915379815e-02	7.38509952880752607e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57256162947280997e-02	1.23860143076541515e-01	6.10797253979150967e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493370311327061e-03	1.03100845562733204e-01	6.01916765664351150e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16459999999988817e+00	BoneTrunk	-1.65748596260211697e-02	4.77847382915374125e-02	7.38509952880756715e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57299390362550934e-02	1.23860143076542334e-01	6.10778591581137675e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493404341629248e-03	1.03101888663717584e-01	6.01916766024768735e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16469999999988816e+00	BoneTrunk	-1.65748596260160766e-02	4.77847382915368574e-02	7.38509952880760823e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57342652207182870e-02	1.23860143076543139e-01	6.10759872774052193e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493438480736068e-03	1.03102934926012496e-01	6.01916766385591440e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16479999999988815e+00	BoneTrunk	-1.65748596260109557e-02	4.77847382915363023e-02	7.38509952880764819e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57385947559887235e-02	1.23860143076543930e-01	6.10741097593843318e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493472728554538e-03	1.03103984347955993e-01	6.01916766746812604e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16489999999988814e+00	BoneTrunk	-1.65748596260058348e-02	4.77847382915357610e-02	7.38509952880768705e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57429275497555493e-02	1.23860143076544721e-01	6.10722266076651366e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493507084990290e-03	1.03105036927880464e-01	6.01916767108425566e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16499999999988813e+00	BoneTrunk	-1.65748596260007069e-02	4.77847382915352337e-02	7.38509952880772591e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57472635095270697e-02	1.23860143076545498e-01	6.10703378258809826e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493541549940628e-03	1.03106092664112373e-01	6.01916767470423331e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.16509999999988811e+00	BoneTrunk	-1.65748596259955513e-02	4.77847382915347063e-02	7.38509952880776588e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	4.57516025426319140e-02	1.23860143076546275e-01	6.10684434176845259e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493576123315346e-03	1.03107151554972409e-01	6.01916767832799571e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
